,0
1587,C4orf47
1588,C4orf48
1589,C5orf15
1590,C5orf22
1591,C5orf24
1592,C5orf30
1593,C5orf51
1594,C5orf56
1595,C5orf58
1596,C6orf120
1597,C6orf136
1598,C6orf226
1599,C6orf47
1600,C6orf62
1601,C6orf89
1602,C6orf99
1603,C7orf26
1604,C7orf31
1605,C7orf50
1606,C8orf33
1607,C8orf76
1608,C9orf16
1609,C9orf40
1610,C9orf72
1611,C9orf78
1612,C9orf85
1613,CA10
1614,CA11
1615,CA2
1616,CA5B
1617,CAAP1
1618,CAB39
1619,CAB39L
1620,CABIN1
1621,CACNA1D
1622,CACNA1I
1623,CACNA2D2
1624,CACNA2D4
1625,CACNB1
1626,CACNB3
1627,CACTIN
1628,CACUL1
1629,CACYBP
1630,CAD
1631,CAGE1
1632,CALCOCO1
1633,CALCOCO2
1634,CALHM2
1635,CALM1
1636,CALM2
1637,CALM3
1638,CALR
1639,CALU
1640,CALY
1641,CAMK1D
1642,CAMK2D
1643,CAMK2G
1644,CAMK2N1
1645,CAMK4
1646,CAMKK2
1647,CAMKMT
1648,CAMLG
1649,CAMSAP1
1650,CAMTA1
1651,CAMTA1-DT
1652,CAMTA2
1653,CAND1
1654,CANT1
1655,CANX
1656,CAP1
1657,CAPG
1658,CAPN1
1659,CAPN10
1660,CAPN12
1661,CAPN15
1662,CAPN2
1663,CAPN7
1664,CAPNS1
1665,CAPRIN1
1666,CAPRIN2
1667,CAPZA1
1668,CAPZA2
1669,CAPZB
1670,CARD11
1671,CARD16
1672,CARD19
1673,CARD6
1674,CARD8
1675,CARD8-AS1
1676,CARF
1677,CARHSP1
1678,CARMIL1
1679,CARMIL2
1680,CARNMT1
1681,CARS
1682,CARS2
1683,CASC1
1684,CASC11
1685,CASC3
1686,CASC4
1687,CASD1
1688,CASK
1689,CASP1
1690,CASP10
1691,CASP2
1692,CASP3
1693,CASP4
1694,CASP6
1695,CASP7
1696,CASP8
1697,CASP8AP2
1698,CASP9
1699,CASS4
1700,CAST
1701,CASTOR1
1702,CASTOR2
1703,CASTOR3
1704,CASZ1
1705,CAT
1706,CATSPERB
1707,CATSPERG
1708,CBFA2T2
1709,CBFB
1710,CBL
1711,CBLB
1712,CBLL1
1713,CBR1
1714,CBR3
1715,CBR3-AS1
1716,CBR4
1717,CBWD1
1718,CBWD2
1719,CBWD5
1720,CBX1
1721,CBX3
1722,CBX4
1723,CBX5
1724,CBX6
1725,CBX7
1726,CBY1
1727,CC2D1A
1728,CC2D1B
1729,CCAR1
1730,CCAR2
1731,CCDC102A
1732,CCDC107
1733,CCDC112
1734,CCDC115
1735,CCDC117
1736,CCDC12
1737,CCDC120
1738,CCDC122
1739,CCDC124
1740,CCDC125
1741,CCDC126
1742,CCDC127
1743,CCDC130
1744,CCDC134
1745,CCDC136
1746,CCDC137
1747,CCDC138
1748,CCDC14
1749,CCDC141
1750,CCDC144A
1751,CCDC146
1752,CCDC157
1753,CCDC159
1754,CCDC167
1755,CCDC173
1756,CCDC174
1757,CCDC18
1758,CCDC18-AS1
1759,CCDC184
1760,CCDC186
1761,CCDC191
1762,CCDC200
1763,CCDC22
1764,CCDC25
1765,CCDC28A
1766,CCDC28B
1767,CCDC30
1768,CCDC32
1769,CCDC34
1770,CCDC43
1771,CCDC47
1772,CCDC50
1773,CCDC57
1774,CCDC58
1775,CCDC59
1776,CCDC6
1777,CCDC61
1778,CCDC65
1779,CCDC66
1780,CCDC69
1781,CCDC7
1782,CCDC71
1783,CCDC71L
1784,CCDC77
1785,CCDC82
1786,CCDC84
1787,CCDC85B
1788,CCDC85C
1789,CCDC86
1790,CCDC88A
1791,CCDC88B
1792,CCDC88C
1793,CCDC9
1794,CCDC90B
1795,CCDC91
1796,CCDC92
1797,CCDC93
1798,CCDC97
1799,CCHCR1
1800,CCL20
1801,CCL28
1802,CCL3
1803,CCL3L1
1804,CCL4
1805,CCL4L2
1806,CCL5
1807,CCM2
1808,CCNB1
1809,CCNB1IP1
1810,CCNC
1811,CCND2
1812,CCND2-AS1
1813,CCND3
1814,CCNDBP1
1815,CCNG1
1816,CCNG2
1817,CCNH
1818,CCNI
1819,CCNI2
1820,CCNJ
1821,CCNK
1822,CCNL1
1823,CCNL2
1824,CCNQ
1825,CCNT1
1826,CCNT2
1827,CCNT2-AS1
1828,CCNY
1829,CCNYL1
1830,CCP110
1831,CCPG1
1832,CCR2
1833,CCR4
1834,CCR5
1835,CCR5AS
1836,CCR6
1837,CCR7
1838,CCR9
1839,CCS
1840,CCSAP
1841,CCSER2
1842,CCT2
1843,CCT3
1844,CCT4
1845,CCT5
1846,CCT6A
1847,CCT6B
1848,CCT7
1849,CCT8
1850,CCZ1
1851,CCZ1B
1852,CD101
1853,CD151
1854,CD160
1855,CD164
1856,CD2
1857,CD200R1
1858,CD226
1859,CD244
1860,CD247
1861,CD27
1862,CD27-AS1
1863,CD274
1864,CD28
1865,CD2AP
1866,CD2BP2
1867,CD300A
1868,CD302
1869,CD320
1870,CD37
1871,CD38
1872,CD3D
1873,CD3E
1874,CD3G
1875,CD4
1876,CD40
1877,CD40LG
1878,CD44
1879,CD44-AS1
1880,CD46
1881,CD47
1882,CD48
1883,CD5
1884,CD52
1885,CD53
1886,CD55
1887,CD58
1888,CD59
1889,CD6
1890,CD63
1891,CD69
1892,CD7
1893,CD70
1894,CD72
1895,CD74
1896,CD79B
1897,CD81
1898,CD82
1899,CD83
1900,CD84
1901,CD8A
1902,CD8B
1903,CD9
1904,CD96
1905,CD99
1906,CD99L2
1907,CDADC1
1908,CDAN1
1909,CDC123
1910,CDC14A
1911,CDC14B
1912,CDC16
1913,CDC20
1914,CDC23
1915,CDC25B
1916,CDC26
1917,CDC27
1918,CDC34
1919,CDC37
1920,CDC37L1
1921,CDC37L1-DT
1922,CDC40
1923,CDC42
1924,CDC42EP3
1925,CDC42EP4
1926,CDC42SE1
1927,CDC42SE2
1928,CDC5L
1929,CDC7
1930,CDC73
1931,CDCA4
1932,CDH13
1933,CDH23
1934,CDIP1
1935,CDIPT
1936,CDK10
1937,CDK11A
1938,CDK11B
1939,CDK12
1940,CDK13
1941,CDK16
1942,CDK17
1943,CDK19
1944,CDK2
1945,CDK20
1946,CDK2AP2
1947,CDK4
1948,CDK5
1949,CDK5RAP1
1950,CDK5RAP2
1951,CDK5RAP3
1952,CDK6
1953,CDK7
1954,CDK8
1955,CDK9
1956,CDKAL1
1957,CDKL1
1958,CDKL2
1959,CDKL3
1960,CDKL5
1961,CDKN1A
1962,CDKN1B
1963,CDKN1C
1964,CDKN2A
1965,CDKN2AIP
1966,CDKN2AIPNL
1967,CDKN2B-AS1
1968,CDKN2C
1969,CDKN2D
1970,CDKN3
1971,CDR2
1972,CDRT4
1973,CDS2
1974,CDV3
1975,CDYL
1976,CDYL2
1977,CEACAM21
1978,CEBPA
1979,CEBPB
1980,CEBPD
1981,CEBPG
1982,CEBPZ
1983,CEBPZOS
1984,CELF1
1985,CELF2
1986,CEMIP2
1987,CENPB
1988,CENPC
1989,CENPF
1990,CENPH
1991,CENPJ
1992,CENPK
1993,CENPL
1994,CENPM
1995,CENPN
1996,CENPP
1997,CENPS
1998,CENPT
1999,CENPU
2000,CENPV
2001,CENPW
2002,CENPX
2003,CEP104
2004,CEP112
2005,CEP120
2006,CEP128
2007,CEP131
2008,CEP135
2009,CEP152
2010,CEP162
2011,CEP164
2012,CEP170
2013,CEP19
2014,CEP192
2015,CEP250
2016,CEP290
2017,CEP295
2018,CEP350
2019,CEP44
2020,CEP57
2021,CEP57L1
2022,CEP63
2023,CEP68
2024,CEP70
2025,CEP72
2026,CEP76
2027,CEP78
2028,CEP83
2029,CEP85
2030,CEP85L
2031,CEP89
2032,CEP95
2033,CEP97
2034,CEPT1
2035,CERK
2036,CERNA1
2037,CERS2
2038,CERS4
2039,CERS5
2040,CERT1
2041,CES2
2042,CETN2
2043,CETN3
2044,CFAP20
2045,CFAP298
2046,CFAP36
2047,CFAP410
2048,CFAP45
2049,CFAP54
2050,CFAP97
2051,CFDP1
2052,CFH
2053,CFL1
2054,CFL2
2055,CFLAR
2056,CFLAR-AS1
2057,CGAS
2058,CGGBP1
2059,CGRRF1
2060,CHAC1
2061,CHAC2
2062,CHAF1A
2063,CHAMP1
2064,CHCHD1
2065,CHCHD10
2066,CHCHD2
2067,CHCHD3
2068,CHCHD4
2069,CHCHD5
2070,CHCHD6
2071,CHCHD7
2072,CHD1
2073,CHD1L
2074,CHD2
2075,CHD3
2076,CHD4
2077,CHD6
2078,CHD7
2079,CHD8
2080,CHD9
2081,CHEK1
2082,CHERP
2083,CHFR
2084,CHIC1
2085,CHIC2
2086,CHID1
2087,CHKA
2088,CHKB
2089,CHM
2090,CHML
2091,CHMP1A
2092,CHMP1B
2093,CHMP2A
2094,CHMP2B
2095,CHMP3
2096,CHMP4A
2097,CHMP4B
2098,CHMP5
2099,CHMP6
2100,CHMP7
2101,CHN1
2102,CHN2
2103,CHODL
2104,CHORDC1
2105,CHP1
2106,CHPF
2107,CHPF2
2108,CHPT1
2109,CHRAC1
2110,CHRM3
2111,CHRM3-AS2
2112,CHRNA1
2113,CHRNB1
2114,CHRNE
2115,CHROMR
2116,CHST11
2117,CHST12
2118,CHST14
2119,CHST7
2120,CHSY1
2121,CHTF18
2122,CHTF8
2123,CHTOP
2124,CHUK
2125,CHURC1
2126,CIAO1
2127,CIAO2A
2128,CIAO2B
2129,CIAO3
2130,CIAPIN1
2131,CIB1
2132,CIC
2133,CIDEB
2134,CINP
2135,CIP2A
2136,CIPC
2137,CIR1
2138,CIRBP
2139,CISD1
2140,CISD2
2141,CISD3
2142,CISH
2143,CITED2
2144,CITED4
2145,CIZ1
2146,CKAP2
2147,CKAP4
2148,CKAP5
2149,CKB
2150,CKLF
2151,CKMT2-AS1
2152,CKS1B
2153,CKS2
2154,CLASP1
2155,CLASP2
2156,CLASRP
2157,CLCC1
2158,CLCF1
2159,CLCN3
2160,CLCN6
2161,CLCN7
2162,CLDND1
2163,CLEC16A
2164,CLEC2B
2165,CLEC2D
2166,CLECL1
2167,CLHC1
2168,CLIC1
2169,CLIC3
2170,CLIC4
2171,CLIC5
2172,CLINT1
2173,CLIP1
2174,CLIP2
2175,CLIP4
2176,CLK1
2177,CLK2
2178,CLK3
2179,CLK4
2180,CLMP
2181,CLN3
2182,CLN5
2183,CLN6
2184,CLN8
2185,CLNS1A
2186,CLOCK
2187,CLP1
2188,CLPB
2189,CLPP
2190,CLPTM1
2191,CLPTM1L
2192,CLPX
2193,CLSPN
2194,CLSTN1
2195,CLSTN3
2196,CLTA
2197,CLTB
2198,CLTC
2199,CLU
2200,CLUAP1
2201,CLUH
2202,CLYBL
2203,CMAS
2204,CMC1
2205,CMC2
2206,CMC4
2207,CMIP
2208,CMPK1
2209,CMSS1
2210,CMTM3
2211,CMTM6
2212,CMTM7
2213,CMTM8
2214,CMTR1
2215,CMTR2
2216,CNBD2
2217,CNBP
2218,CNDP2
2219,CNEP1R1
2220,CNIH1
2221,CNIH2
2222,CNIH4
2223,CNN2
2224,CNNM2
2225,CNNM3
2226,CNNM4
2227,CNOT1
2228,CNOT10
2229,CNOT11
2230,CNOT2
2231,CNOT3
2232,CNOT4
2233,CNOT6
2234,CNOT6L
2235,CNOT7
2236,CNOT8
2237,CNOT9
2238,CNP
2239,CNPPD1
2240,CNPY2
2241,CNPY3
2242,CNPY4
2243,CNST
2244,CNTRL
2245,CNTROB
2246,COA1
2247,COA3
2248,COA4
2249,COA5
2250,COA6
2251,COA6-AS1
2252,COA8
2253,COASY
2254,COG1
2255,COG2
2256,COG3
2257,COG4
2258,COG5
2259,COG6
2260,COG7
2261,COG8
2262,COIL
2263,COL18A1
2264,COL1A1
2265,COL5A1
2266,COL5A3
2267,COL6A2
2268,COL6A3
2269,COLGALT1
2270,COLGALT2
2271,COLQ
2272,COMMD1
2273,COMMD10
2274,COMMD2
2275,COMMD3
2276,COMMD4
2277,COMMD5
2278,COMMD6
2279,COMMD7
2280,COMMD8
2281,COMMD9
2282,COMT
2283,COMTD1
2284,COP1
2285,COPA
2286,COPB1
2287,COPB2
2288,COPE
2289,COPG1
2290,COPG2
2291,COPS2
2292,COPS3
2293,COPS4
2294,COPS5
2295,COPS6
2296,COPS7A
2297,COPS7B
2298,COPS8
2299,COPS9
2300,COPZ1
2301,COQ10A
2302,COQ10B
2303,COQ4
2304,COQ6
2305,COQ7
2306,COQ8A
2307,COQ8B
2308,COQ9
2309,CORO1A
2310,CORO1B
2311,CORO1C
2312,CORO2A
2313,CORO7
2314,COTL1
2315,COX10
2316,COX10-AS1
2317,COX11
2318,COX14
2319,COX15
2320,COX16
2321,COX17
2322,COX18
2323,COX19
2324,COX20
2325,COX4I1
2326,COX5A
2327,COX5B
2328,COX6A1
2329,COX6B1
2330,COX6C
2331,COX7A2
2332,COX7A2L
2333,COX7B
2334,COX7C
2335,COX8A
2336,CPA5
2337,CPB2-AS1
2338,CPD
2339,CPEB2
2340,CPEB3
2341,CPEB4
2342,CPLANE1
2343,CPNE1
2344,CPNE3
2345,CPNE7
2346,CPOX
2347,CPPED1
2348,CPQ
2349,CPSF1
2350,CPSF2
2351,CPSF3
2352,CPSF4
2353,CPSF6
2354,CPSF7
2355,CPT1A
2356,CPT2
2357,CPTP
2358,CR381653.1
2359,CRACR2A
2360,CRADD
2361,CRAMP1
2362,CRAT
2363,CRB3
2364,CRBN
2365,CRCP
2366,CREB1
2367,CREB3
2368,CREB3L2
2369,CREBBP
2370,CREBL2
2371,CREBRF
2372,CREBZF
2373,CREG1
2374,CRELD1
2375,CRELD2
2376,CREM
2377,CRIM1
2378,CRIP1
2379,CRIP2
2380,CRIPT
2381,CRK
2382,CRKL
2383,CRLF3
2384,CRLS1
2385,CRNKL1
2386,CROCC
2387,CROT
2388,CRTAM
2389,CRTAP
2390,CRTC1
2391,CRTC2
2392,CRTC3
2393,CRTC3-AS1
2394,CRY1
2395,CRY2
2396,CRYBG1
2397,CRYL1
2398,CRYZ
2399,CRYZL1
2400,CS
2401,CSAD
2402,CSDE1
2403,CSE1L
2404,CSF1
2405,CSF2
2406,CSGALNACT1
2407,CSGALNACT2
2408,CSK
2409,CSKMT
2410,CSMD1
2411,CSNK1A1
2412,CSNK1D
2413,CSNK1E
2414,CSNK1G1
2415,CSNK1G2
2416,CSNK1G3
2417,CSNK2A1
2418,CSNK2A2
2419,CSNK2B
2420,CSPP1
2421,CSRNP1
2422,CSRNP2
2423,CSRP1
2424,CST7
2425,CSTB
2426,CSTF1
2427,CSTF2
2428,CSTF2T
2429,CSTF3
2430,CTBP1
2431,CTBP1-DT
2432,CTBS
2433,CTC1
2434,CTCF
2435,CTDNEP1
2436,CTDP1
2437,CTDSP1
2438,CTDSP2
2439,CTDSPL2
2440,CTH
2441,CTIF
2442,CTLA4
2443,CTNNA1
2444,CTNNAL1
2445,CTNNB1
2446,CTNNBIP1
2447,CTNNBL1
2448,CTNS
2449,CTPS1
2450,CTR9
2451,CTSA
2452,CTSB
2453,CTSC
2454,CTSD
2455,CTSH
2456,CTSL
2457,CTSS
2458,CTSW
2459,CTSZ
2460,CTU1
2461,CTU2
2462,CUBN
2463,CUEDC2
2464,CUL1
2465,CUL2
2466,CUL3
2467,CUL4A
2468,CUL4B
2469,CUL5
2470,CUL7
2471,CUL9
2472,CUTA
2473,CUTC
2474,CUX1
2475,CWC15
2476,CWC22
2477,CWC25
2478,CWC27
2479,CWF19L1
2480,CWF19L2
2481,CXADR
2482,CXCL16
2483,CXCR3
2484,CXCR4
2485,CXCR6
2486,CXXC1
2487,CXorf38
2488,CXorf40A
2489,CXorf40B
2490,CXorf56
2491,CYB561
2492,CYB561A3
2493,CYB561D1
2494,CYB561D2
2495,CYB561D2-1
2496,CYB5A
2497,CYB5B
2498,CYB5D1
2499,CYB5D2
2500,CYB5R1
2501,CYB5R3
2502,CYB5R4
2503,CYBA
2504,CYBC1
2505,CYC1
2506,CYCS
2507,CYFIP1
2508,CYFIP2
2509,CYHR1
2510,CYLD
2511,CYP20A1
2512,CYP2R1
2513,CYP4V2
2514,CYP51A1
2515,CYREN
2516,CYSLTR1
2517,CYSLTR2
2518,CYSTM1
2519,CYTH1
2520,CYTH2
2521,CYTH3
2522,CYTH4
2523,CYTIP
2524,CYTOR
2525,CZIB
2526,D2HGDH
2527,DAAM1
2528,DAD1
2529,DAG1
2530,DAGLB
2531,DALRD3
2532,DANCR
2533,DAP
2534,DAP3
2535,DAPK1
2536,DAPK2
2537,DAPK3
2538,DAPP1
2539,DARS
2540,DARS-AS1
2541,DARS2
2542,DAXX
2543,DAZAP1
2544,DAZAP2
2545,DBF4
2546,DBI
2547,DBNDD2
2548,DBNL
2549,DBP
2550,DBR1
2551,DBT
2552,DCAF1
2553,DCAF10
2554,DCAF11
2555,DCAF12
2556,DCAF13
2557,DCAF15
2558,DCAF16
2559,DCAF17
2560,DCAF4
2561,DCAF5
2562,DCAF6
2563,DCAF7
2564,DCAF8
2565,DCAKD
2566,DCBLD1
2567,DCK
2568,DCLRE1B
2569,DCLRE1C
2570,DCP1A
2571,DCP1B
2572,DCP2
2573,DCPS
2574,DCTD
2575,DCTN1
2576,DCTN2
2577,DCTN3
2578,DCTN4
2579,DCTN5
2580,DCTN6
2581,DCTPP1
2582,DCUN1D1
2583,DCUN1D2
2584,DCUN1D3
2585,DCUN1D4
2586,DCUN1D5
2587,DCXR
2588,DDA1
2589,DDAH2
2590,DDB1
2591,DDB2
2592,DDHD1
2593,DDHD2
2594,DDI2
2595,DDIT3
2596,DDIT4
2597,DDIT4-AS1
2598,DDOST
2599,DDR2
2600,DDRGK1
2601,DDT
2602,DDX1
2603,DDX10
2604,DDX11
2605,DDX17
2606,DDX18
2607,DDX19A
2608,DDX19B
2609,DDX20
2610,DDX21
2611,DDX23
2612,DDX24
2613,DDX27
2614,DDX28
2615,DDX31
2616,DDX39A
2617,DDX39B
2618,DDX3X
2619,DDX3Y
2620,DDX41
2621,DDX42
2622,DDX43
2623,DDX46
2624,DDX47
2625,DDX49
2626,DDX5
2627,DDX50
2628,DDX51
2629,DDX52
2630,DDX54
2631,DDX55
2632,DDX56
2633,DDX58
2634,DDX59
2635,DDX6
2636,DDX60
2637,DDX60L
2638,DEAF1
2639,DEC1
2640,DECR1
2641,DEDD
2642,DEDD2
2643,DEF6
2644,DEF8
2645,DEGS1
2646,DEK
2647,DELE1
2648,DENND10
2649,DENND11
2650,DENND1A
2651,DENND1B
2652,DENND1C
2653,DENND2C
2654,DENND2D
2655,DENND3
2656,DENND4A
2657,DENND4B
2658,DENND4C
2659,DENND5A
2660,DENND6A
2661,DENND6B
2662,DENR
2663,DEPDC5
2664,DEPDC7
2665,DERA
2666,DERL1
2667,DERL2
2668,DESI1
2669,DESI2
2670,DEXI
2671,DFFA
2672,DGAT1
2673,DGCR2
2674,DGCR6L
2675,DGCR8
2676,DGKA
2677,DGKD
2678,DGKE
2679,DGKH
2680,DGKZ
2681,DGLUCY
2682,DGUOK
2683,DHCR7
2684,DHDDS
2685,DHFR
2686,DHFR2
2687,DHPS
2688,DHRS1
2689,DHRS12
2690,DHRS13
2691,DHRS3
2692,DHRS4
2693,DHRS4-AS1
2694,DHRS4L2
2695,DHRS7
2696,DHRS7B
2697,DHRSX
2698,DHTKD1
2699,DHX15
2700,DHX16
2701,DHX29
2702,DHX30
2703,DHX32
2704,DHX33
2705,DHX34
2706,DHX35
2707,DHX36
2708,DHX37
2709,DHX38
2710,DHX40
2711,DHX57
2712,DHX8
2713,DHX9
2714,DIABLO
2715,DIAPH1
2716,DIAPH2
2717,DICER1
2718,DIDO1
2719,DIMT1
2720,DIP2A
2721,DIP2B
2722,DIP2C
2723,DIPK1A
2724,DIPK2A
2725,DIRC3
2726,DIS3
2727,DIS3L
2728,DIS3L2
2729,DISC1
2730,DKC1
2731,DLAT
2732,DLD
2733,DLEC1
2734,DLEU1
2735,DLEU2
2736,DLG1
2737,DLG2
2738,DLG3
2739,DLG4
2740,DLGAP1
2741,DLGAP1-AS1
2742,DLGAP1-AS2
2743,DLGAP4
2744,DLST
2745,DMAC1
2746,DMAC2
2747,DMAC2L
2748,DMAP1
2749,DMGDH
2750,DMTF1
2751,DMTN
2752,DMWD
2753,DMXL1
2754,DNAAF2
2755,DNAAF5
2756,DNAH1
2757,DNAH6
2758,DNAJA1
2759,DNAJA2
2760,DNAJA3
2761,DNAJA4
2762,DNAJB1
2763,DNAJB11
2764,DNAJB12
2765,DNAJB14
2766,DNAJB2
2767,DNAJB4
2768,DNAJB6
2769,DNAJB9
2770,DNAJC1
2771,DNAJC10
2772,DNAJC11
2773,DNAJC13
2774,DNAJC14
2775,DNAJC15
2776,DNAJC16
2777,DNAJC17
2778,DNAJC18
2779,DNAJC19
2780,DNAJC2
2781,DNAJC21
2782,DNAJC24
2783,DNAJC25
2784,DNAJC27
2785,DNAJC27-AS1
2786,DNAJC3
2787,DNAJC30
2788,DNAJC4
2789,DNAJC5
2790,DNAJC6
2791,DNAJC7
2792,DNAJC8
2793,DNAJC9
2794,DNAL1
2795,DNASE1
2796,DNASE1L1
2797,DNASE2
2798,DNHD1
2799,DNLZ
2800,DNM1L
2801,DNM2
2802,DNM3
2803,DNMBP
2804,DNMT1
2805,DNMT3A
2806,DNPEP
2807,DNPH1
2808,DNTTIP1
2809,DNTTIP2
2810,DOCK10
2811,DOCK11
2812,DOCK2
2813,DOCK3
2814,DOCK4
2815,DOCK8
2816,DOCK9
2817,DOHH
2818,DOK1
2819,DOK2
2820,DOK6
2821,DOLPP1
2822,DONSON
2823,DOP1A
2824,DOP1B
2825,DOT1L
2826,DPAGT1
2827,DPEP2
2828,DPF2
2829,DPH1
2830,DPH2
2831,DPH3
2832,DPH5
2833,DPH6
2834,DPH7
2835,DPM1
2836,DPM2
2837,DPM3
2838,DPP3
2839,DPP4
2840,DPP7
2841,DPP8
2842,DPP9
2843,DPY19L1
2844,DPY19L4
2845,DPY30
2846,DPYD
2847,DPYD-AS1
2848,DR1
2849,DRAIC
2850,DRAM1
2851,DRAM2
2852,DRAP1
2853,DRG1
2854,DRG2
2855,DROSHA
2856,DSCAM
2857,DSE
2858,DSEL
2859,DSN1
2860,DSTN
2861,DSTYK
2862,DTD1
2863,DTD2
2864,DTHD1
2865,DTNB
2866,DTNBP1
2867,DTWD1
2868,DTWD2
2869,DTX1
2870,DTX2
2871,DTX3
2872,DTX3L
2873,DTYMK
2874,DUS1L
2875,DUS2
2876,DUS3L
2877,DUS4L
2878,DUSP1
2879,DUSP10
2880,DUSP11
2881,DUSP12
2882,DUSP14
2883,DUSP16
2884,DUSP18
2885,DUSP2
2886,DUSP22
2887,DUSP23
2888,DUSP28
2889,DUSP3
2890,DUSP4
2891,DUSP5
2892,DUSP6
2893,DUSP8
2894,DUT
2895,DVL2
2896,DVL3
2897,DXO
2898,DYM
2899,DYNC1H1
2900,DYNC1I2
2901,DYNC1LI1
2902,DYNC1LI2
2903,DYNC2H1
2904,DYNLL1
2905,DYNLL2
2906,DYNLRB1
2907,DYNLRB2
2908,DYNLT1
2909,DYNLT3
2910,DYRK1A
2911,DYRK1B
2912,DYRK2
2913,DYRK3
2914,DYRK4
2915,DZANK1
2916,DZIP3
2917,E2F3
2918,E2F4
2919,E2F6
2920,E4F1
2921,EAF1
2922,EAF2
2923,EAPP
2924,EBAG9
2925,EBLN3P
2926,EBNA1BP2
2927,EBP
2928,EBPL
2929,ECD
2930,ECE1
2931,ECH1
2932,ECHDC1
2933,ECHDC2
2934,ECHS1
2935,ECI1
2936,ECI2
2937,ECPAS
2938,ECSIT
2939,EDARADD
2940,EDC3
2941,EDC4
2942,EDEM1
2943,EDEM2
2944,EDEM3
2945,EDF1
2946,EDRF1
2947,EDRF1-AS1
2948,EEA1
2949,EED
2950,EEF1A1
2951,EEF1AKMT1
2952,EEF1AKMT2
2953,EEF1AKNMT
2954,EEF1B2
2955,EEF1D
2956,EEF1E1
2957,EEF1G
2958,EEF2
2959,EEF2K
2960,EEF2KMT
2961,EEFSEC
2962,EEPD1
2963,EFCAB13
2964,EFCAB14
2965,EFCAB2
2966,EFCAB5
2967,EFCAB7
2968,EFHC1
2969,EFHD2
2970,EFL1
2971,EFNA4
2972,EFNB1
2973,EFNB2
2974,EFR3A
2975,EFTUD2
2976,EGLN1
2977,EGLN2
2978,EGLN3
2979,EGR1
2980,EGR2
2981,EGR3
2982,EGR4
2983,EHBP1
2984,EHBP1L1
2985,EHD1
2986,EHD4
2987,EHMT1
2988,EHMT2
2989,EI24
2990,EID1
2991,EID2
2992,EID2B
2993,EID3
2994,EIF1
2995,EIF1AD
2996,EIF1AX
2997,EIF1AY
2998,EIF1B
2999,EIF2A
3000,EIF2AK1
3001,EIF2AK2
3002,EIF2AK3
3003,EIF2AK3-DT
3004,EIF2AK4
3005,EIF2B1
3006,EIF2B2
3007,EIF2B3
3008,EIF2B4
3009,EIF2B5
3010,EIF2D
3011,EIF2S1
3012,EIF2S2
3013,EIF2S3
3014,EIF3A
3015,EIF3B
3016,EIF3C
3017,EIF3D
3018,EIF3E
3019,EIF3F
3020,EIF3G
3021,EIF3H
3022,EIF3I
3023,EIF3J
3024,EIF3J-DT
3025,EIF3K
3026,EIF3L
3027,EIF3M
3028,EIF4A1
3029,EIF4A2
3030,EIF4A3
3031,EIF4B
3032,EIF4E
3033,EIF4E2
3034,EIF4E3
3035,EIF4EBP1
3036,EIF4EBP2
3037,EIF4EBP3
3038,EIF4ENIF1
3039,EIF4G1
3040,EIF4G2
3041,EIF4G3
3042,EIF4H
3043,EIF5
3044,EIF5A
3045,EIF5A2
3046,EIF5B
3047,EIF6
3048,EIPR1
3049,ELAC2
3050,ELAVL1
3051,ELF1
3052,ELF2
3053,ELF4
3054,ELK1
3055,ELK3
3056,ELK4
3057,ELL
3058,ELL2
3059,ELMO1
3060,ELMO2
3061,ELMOD2
3062,ELMOD3
3063,ELMSAN1
3064,ELOA
3065,ELOA-AS1
3066,ELOB
3067,ELOC
3068,ELOF1
3069,ELOVL1
3070,ELOVL4
3071,ELOVL5
3072,ELOVL6
3073,ELP1
3074,ELP2
3075,ELP3
3076,ELP4
3077,ELP5
3078,ELP6
3079,EMB
3080,EMC1
3081,EMC1-AS1
3082,EMC10
3083,EMC2
3084,EMC3
3085,EMC4
3086,EMC6
3087,EMC7
3088,EMC8
3089,EMC9
3090,EMD
3091,EMG1
3092,EMILIN2
3093,EML2
3094,EML2-AS1
3095,EML3
3096,EML4
3097,EML5
3098,EMP1
3099,EMP3
3100,EMSY
3101,ENDOD1
3102,ENDOG
3103,ENDOV
3104,ENG
3105,ENGASE
3106,ENKD1
3107,ENO1
3108,ENO2
3109,ENO3
3110,ENOPH1
3111,ENOSF1
3112,ENOX2
3113,ENPP2
3114,ENPP4
3115,ENSA
3116,ENTPD1
3117,ENTPD1-AS1
3118,ENTPD3-AS1
3119,ENTPD4
3120,ENTPD6
3121,ENTPD7
3122,ENTR1
3123,ENY2
3124,EOGT
3125,EP300
3126,EP400
3127,EPAS1
3128,EPB41
3129,EPB41L2
3130,EPB41L4A-AS1
3131,EPB41L5
3132,EPC1
3133,EPC2
3134,EPG5
3135,EPHA1
3136,EPHA1-AS1
3137,EPHA4
3138,EPHB6
3139,EPHX2
3140,EPM2AIP1
3141,EPN1
3142,EPN2
3143,EPOR
3144,EPRS
3145,EPS15
3146,EPS15L1
3147,EPS8
3148,EPS8L2
3149,EPSTI1
3150,ERAL1
3151,ERAP1
3152,ERAP2
3153,ERBIN
3154,ERC1
3155,ERCC1
3156,ERCC2
3157,ERCC3
3158,ERCC4
3159,ERCC5
3160,ERCC6
3161,ERCC6L2
3162,ERCC8
3163,ERF
3164,ERFL
3165,ERG28
3166,ERGIC1
